data,hora,umidade_%
01/01/2000,00:06:18,26.00
01/01/2000,00:06:19,26.00
01/01/2000,00:06:20,26.00
01/01/2000,00:06:21,26.00
01/01/2000,00:06:23,26.00
01/01/2000,00:06:24,26.00
01/01/2000,00:06:25,26.00
01/01/2000,00:06:26,26.00
01/01/2000,00:06:27,26.00
01/01/2000,00:06:28,26.00
01/01/2000,00:06:29,26.00
01/01/2000,00:06:30,26.00
01/01/2000,00:06:31,26.00
01/01/2000,00:06:32,26.00
01/01/2000,00:06:33,26.00
01/01/2000,00:06:34,26.00
01/01/2000,00:06:35,26.00
01/01/2000,00:06:36,26.00
01/01/2000,00:06:37,26.00
01/01/2000,00:06:38,26.00
01/01/2000,00:06:39,26.00
01/01/2000,00:06:40,26.00
01/01/2000,00:06:41,26.00
01/01/2000,00:06:43,26.00
01/01/2000,00:06:44,26.00
01/01/2000,00:06:45,26.00
01/01/2000,00:06:46,26.00
01/01/2000,00:06:47,26.00
01/01/2000,00:06:48,26.00
01/01/2000,00:06:49,26.00
01/01/2000,00:06:50,26.00
01/01/2000,00:06:51,26.00
01/01/2000,00:06:52,26.00
01/01/2000,00:06:53,26.00
01/01/2000,00:06:54,26.00
01/01/2000,00:06:55,26.00
01/01/2000,00:06:56,26.00
01/01/2000,00:06:57,26.00
01/01/2000,00:06:58,26.00
01/01/2000,00:06:59,26.00
01/01/2000,00:07:00,26.10
01/01/2000,00:07:01,26.10
01/01/2000,00:07:02,26.00
01/01/2000,00:07:04,26.00
01/01/2000,00:07:05,26.10
01/01/2000,00:07:06,26.00
01/01/2000,00:07:07,26.10
01/01/2000,00:07:08,26.00
01/01/2000,00:07:09,26.00
01/01/2000,00:07:10,26.10
01/01/2000,00:07:11,26.10
01/01/2000,00:07:12,26.00
01/01/2000,00:07:13,26.10
01/01/2000,00:07:14,26.00
01/01/2000,00:07:15,26.10
01/01/2000,00:07:16,26.10
01/01/2000,00:07:17,26.10
01/01/2000,00:07:18,26.10
01/01/2000,00:07:19,26.10
01/01/2000,00:07:20,26.10
01/01/2000,00:07:21,26.10
01/01/2000,00:07:22,26.00
01/01/2000,00:07:24,26.00
01/01/2000,00:07:25,26.00
01/01/2000,00:07:26,26.00
01/01/2000,00:07:27,26.00
01/01/2000,00:07:28,26.00
01/01/2000,00:07:29,26.10
01/01/2000,00:07:30,26.10
01/01/2000,00:07:31,26.10
01/01/2000,00:07:32,26.10
01/01/2000,00:07:33,26.10
01/01/2000,00:07:34,26.10
01/01/2000,00:07:35,26.10
01/01/2000,00:07:36,26.10
01/01/2000,00:07:37,26.10
01/01/2000,00:07:38,26.10
01/01/2000,00:07:39,26.10
01/01/2000,00:07:40,26.10
01/01/2000,00:07:41,26.10
01/01/2000,00:07:42,26.10
01/01/2000,00:07:43,26.10
01/01/2000,00:07:45,26.10
01/01/2000,00:07:46,26.10
01/01/2000,00:07:47,26.10
01/01/2000,00:07:48,26.10
01/01/2000,00:07:49,26.10
01/01/2000,00:07:50,26.10
01/01/2000,00:07:51,26.10
01/01/2000,00:07:52,26.10
01/01/2000,00:07:53,26.10
01/01/2000,00:07:54,26.10
01/01/2000,00:07:55,26.10
01/01/2000,00:07:56,26.10
01/01/2000,00:07:57,26.10
01/01/2000,00:07:58,26.10
01/01/2000,00:07:59,26.10
01/01/2000,00:08:00,26.10
01/01/2000,00:08:01,26.10
01/01/2000,00:08:02,26.10
01/01/2000,00:08:03,26.10
01/01/2000,00:08:05,26.10
01/01/2000,00:08:06,26.10
01/01/2000,00:08:07,26.10
01/01/2000,00:08:08,26.10
01/01/2000,00:08:09,26.10
01/01/2000,00:08:10,26.10
01/01/2000,00:08:11,26.10
01/01/2000,00:08:12,26.10
01/01/2000,00:08:13,26.10
01/01/2000,00:08:14,26.10
01/01/2000,00:08:15,26.10
01/01/2000,00:08:16,26.10
01/01/2000,00:08:17,26.10
01/01/2000,00:08:18,26.10
01/01/2000,00:08:19,26.10
01/01/2000,00:08:20,26.10
01/01/2000,00:08:21,26.10
01/01/2000,00:08:22,26.10
01/01/2000,00:08:23,26.10
01/01/2000,00:08:24,26.10
01/01/2000,00:08:26,26.10
01/01/2000,00:08:27,26.10
01/01/2000,00:08:28,26.10
01/01/2000,00:08:29,26.10
01/01/2000,00:08:30,26.10
01/01/2000,00:08:31,26.10
01/01/2000,00:08:32,26.10
01/01/2000,00:08:33,26.10
01/01/2000,00:08:34,26.10
01/01/2000,00:08:35,26.10
01/01/2000,00:08:36,26.10
01/01/2000,00:08:37,26.10
01/01/2000,00:08:38,26.10
01/01/2000,00:08:39,26.10
01/01/2000,00:08:40,26.10
01/01/2000,00:08:41,26.10
01/01/2000,00:08:42,26.10
01/01/2000,00:08:43,26.10
01/01/2000,00:08:44,26.10
01/01/2000,00:08:45,26.10
01/01/2000,00:08:47,26.10
01/01/2000,00:08:48,26.10
01/01/2000,00:08:49,26.10
01/01/2000,00:08:50,26.10
01/01/2000,00:08:51,26.10
01/01/2000,00:08:52,26.10
01/01/2000,00:08:53,26.10
01/01/2000,00:08:54,26.10
01/01/2000,00:08:55,26.10
01/01/2000,00:08:56,26.10
01/01/2000,00:08:57,26.10
01/01/2000,00:08:58,26.10
01/01/2000,00:08:59,26.10
01/01/2000,00:09:00,26.10
01/01/2000,00:09:01,26.10
01/01/2000,00:09:02,26.10
01/01/2000,00:09:03,26.10
01/01/2000,00:09:04,26.10
01/01/2000,00:09:05,26.10
01/01/2000,00:09:07,26.10
01/01/2000,00:09:08,26.10
01/01/2000,00:09:09,26.10
01/01/2000,00:09:10,26.10
01/01/2000,00:09:11,26.10
01/01/2000,00:09:12,26.10
01/01/2000,00:09:13,26.10
01/01/2000,00:09:14,26.10
01/01/2000,00:09:15,26.10
01/01/2000,00:09:16,26.10
01/01/2000,00:09:17,26.10
01/01/2000,00:09:18,26.10
01/01/2000,00:09:19,26.10
01/01/2000,00:09:20,26.10
01/01/2000,00:09:21,26.10
01/01/2000,00:09:22,26.10
01/01/2000,00:09:23,26.10
01/01/2000,00:09:24,26.10
01/01/2000,00:09:25,26.10
01/01/2000,00:09:26,26.10
01/01/2000,00:09:28,26.10
01/01/2000,00:09:29,26.10
01/01/2000,00:09:30,26.10
01/01/2000,00:09:31,26.10
01/01/2000,00:09:32,26.10
01/01/2000,00:09:33,26.10
01/01/2000,00:09:34,26.10
01/01/2000,00:09:35,26.10
01/01/2000,00:09:36,26.10
01/01/2000,00:09:37,26.10
01/01/2000,00:09:38,26.10
01/01/2000,00:09:39,26.10
01/01/2000,00:09:40,26.10
01/01/2000,00:09:41,26.10
01/01/2000,00:09:42,26.10
01/01/2000,00:09:43,26.10
01/01/2000,00:09:44,26.10
01/01/2000,00:09:45,26.10
01/01/2000,00:09:46,26.10
01/01/2000,00:09:48,26.10
01/01/2000,00:09:49,26.10
01/01/2000,00:09:50,26.10
01/01/2000,00:09:51,26.10
01/01/2000,00:09:52,26.10
01/01/2000,00:09:53,26.10
01/01/2000,00:09:54,26.10
01/01/2000,00:09:55,26.10
01/01/2000,00:09:56,26.10
01/01/2000,00:09:57,26.10
01/01/2000,00:09:58,26.10
01/01/2000,00:09:59,26.10
01/01/2000,00:10:00,26.10
01/01/2000,00:10:01,26.10
01/01/2000,00:10:02,26.10
01/01/2000,00:10:03,26.10
01/01/2000,00:10:04,26.10
01/01/2000,00:10:05,26.10
01/01/2000,00:10:06,26.10
01/01/2000,00:10:07,26.10
01/01/2000,00:10:09,26.10
01/01/2000,00:10:10,26.10
01/01/2000,00:10:11,26.10
01/01/2000,00:10:12,26.10
01/01/2000,00:10:13,26.10
01/01/2000,00:10:14,26.10
01/01/2000,00:10:15,26.10
01/01/2000,00:10:16,26.10
01/01/2000,00:10:17,26.10
01/01/2000,00:10:18,26.10
01/01/2000,00:10:19,26.10
01/01/2000,00:10:20,26.10
01/01/2000,00:10:21,26.10
01/01/2000,00:10:22,26.10
01/01/2000,00:10:23,26.10
01/01/2000,00:10:24,26.10
01/01/2000,00:10:25,26.10
01/01/2000,00:10:26,26.10
01/01/2000,00:10:27,26.10
01/01/2000,00:10:29,26.10
01/01/2000,00:10:30,26.10
01/01/2000,00:10:31,26.10
01/01/2000,00:10:32,26.10
01/01/2000,00:10:33,26.10
01/01/2000,00:10:34,26.10
01/01/2000,00:10:35,26.20
01/01/2000,00:10:36,26.10
01/01/2000,00:10:37,26.10
01/01/2000,00:10:38,26.10
01/01/2000,00:10:39,26.10
01/01/2000,00:10:40,26.10
